review,label
ukur gak sesuai chart gak kepake jadi buang buang duit,0
sebenernya bahan bagus sangat sayang udah nunggu hari ngga kancing,0
firstime beli nyesel sih bahan bagus noda kuning cuma sedikit udah wa udah chat shopee balas mohon lebih tingkat kak layan,0
gak real pict kualitas sangat recommended,1
kecewa pesan black sandwash datang warna black,0
kak udah pesan lama antar lewat tanggal pas datang malah bolong sangat sangat sesal,0
overload banget respon lama online terus tp lama dbalas,0
bahan tipis banget kerah leher melar jadi gak diri pas kerah pokok gak rekomendasi maaf,0
jelek banget produk udah label gak kayak bukan baju baru kualitas hancur kali kain pokok kecewa belanja sini,0
sesuai gambar euy,1
harga emang banding kualtas jadi jangan harap lebih size chart nya kecil respon jual lama responsive,0
kualitas baju jelek panas size terlalu kecil worth it,0
ukur xl kecil kaya ukur m,1
celana dateng gak sesuai ekspektasi kecil banget beli toko ukur besar banget beli sini kecil banget kecewa,1
hancur boss produk jelek sekali bahan hancur kecewa sangat,0
sengaja beli ukur lebih gede biasa datang sesuai pesan nyata malah sesak dipake,0
tipis gak sesuai ma harga zz,1
bagi leher koyak besar,0
kaga usah beli jahit kaga rapih jual benar dikit pak boss barang sortir kirim kalau cacat jangan kirim jual jujur dikit,0
bahan bagus terlalu pensil,0
kecewa sablon baju udah rusak,1
jual terima complain egois,0
bahan worth it panas nyaman pakai,1
bahan tipis ukur kecil celana muat mau minta tukar ukur sedia tambah uang jual tolak sama sama daerah susah mau minta tukar size orang luar daerah baik beli lebih cermat,1
gajelas pes satu datang malah,0
warna sesuai motif beda,1
produk bagus cuman kecil,0
sen panjang datang pendek kecewa banget,0
mesen ukur kecil banget kayak hotpants kaya celana gemes resleting dol dah aja,0
kain tipis kayak persen,0
jelek kayak kaos partai,0
terang paket terima tanggal sekarang tanggal terima paket gimana sih,1
pesan oversize malah datang baju polos biasa,0
overall si bagus kasih celana sobek gak cek dulu packing mau dibalikin kan lama jadi saran aja kirim bener cek barang,0
gua gaji hari,0
gak sesuai ekspetasi banget size nya kayak celana anak kecil kecewa banget suer,0
bagus tp harga atas harus ga njiplak ampe dalem gin sekali cuci langsung mrotoli,0
ukur m besar banget pakai ga nyaman belakang sama depan parah rasa balik,1
pesan xxl datang xl gimana si jadiin ajar aja buat storenya moga engga jadi,0
beli mohon cek ukur beli ukur kecil,0
sesuai pesan etika jual sangat buruk hati hati mes toko,0
barang sesuai size chart ukur datang sangat besar sekali pengaruh sangat besar,1
bahan panas kain keluar banyak jadi cape buat potonginnya terus waktu sekali pake waktu mau duduk langsung robek sisi aneh pokok produk misal kirim chat hari dibalesnya taon depan lier ah liat sosmed rate bagus waktu beli begini garis bukan putih ungu,0
bahan bagus ngk suka ama layan slow respon kirim lama,0
pesan size datang,0
beda warna aja sih kualitas oke,1
respon seller lama banget hari baru bales jahit kurang rapi banyak benang keluar,0
minta blue sandwash kirim malah grey,1
sangat bagus warna jaket sesuai pesan,0
kerah buat anak sd mah,0
emang setip,0
celana gantung terus sempit,0
jahitanya salah bagi bawah kaki abu salah,0
sesuai pesan pes robek datang bukan baru label tulis levis robek perhati kirim,0
habis cuci warna luntur jadi kaya barang bekas,0
beli size xl size chart lebar cm terus pas nyampe tak coba gabisa sangat kecil akhir aku ukur pakek penggar kok cuma cm sekian gimana,0
jaket biasa aja kayak beli pasarpasar kecewa sih,0
bau apek celana,0
pesan xl kecil jahit ga bagus warna bukan abuabu abu coklat rodok kuning kalau orang jawa bilang wes luthu ra karuan allah ra ngapusi ngab,0
not recommended si admin jual tipu jangan beli store sen kemeja kasih tshirt kaos gak jelas tolol,0
kecewa baju dateng gak sesuai sama foto sizenya kecil padahal belum sempet order kemeja size xxl bagus pas gt sekarang malah gin datang beda banget sama size kemeja sblmnya,1
bahan tipis parah pesan warna putih tembus pandang puting gue tolol,0
bahan jelek gatal gerah nyesel,0
bahan tipis jelek banget,0
baju bnr tipis banget nerawang banget kecewa banget,1
pesan biru kasih hitam buta warna emang,0
leher turtlenecknya melar terus pendek lipat coba,0
bahan flanel kurang bagus sesuai gambar,0
size gak muat aku,1
masa jahit lepas sleting jahit copot,0
tampil begitu warna item krem noda bercak kotor banyak padahal uda gue kasi note trs uda chat spam tetap aja kasi buruk apa ga cek kirim nanya live ga jawab hadeh banyak banget noda kotor kayak tinta cuci moga bersih soal buat kado istri min moga depan lebih perhati min kualitas nya cek jangan mentang banyak beli lalai min terus bahan kayak bagus dulu gue beli satanic deh,0
harga overprice kaum mendangmending kilas emang bakal lihat cukup bagus lihat bagi tangan badan warna beda luntur jahit antar bagi renggang rapat kokoh jujur kecewa sih jadi ga pede makenya,0
kecewa sekali toko padahal langgan udah order banyak sering order terus kalau habis sini punya distro jadi jual bukan dipake sendiri udah komplain tiktok shop wa shopee tlp gak angkat sama ajagak respon order pcs masa kirim pcs kurang pcs gimana siih,1
tampil ukur konsisten ukur konsisten kadang pas kadang kecil,1
tampil kurang panjang sedikit warna oke,0
warna bagus tampil bagus sih sayang pesan no malah kirim no jadi terlalu pas ketat jadi,0
tampil gray warna gray kecil kayak buat anak sd smp ukur nya masha allah mana harus umum ukur gede,1
makin sering order kain kok makin tipis,1
kain panas beda banget sama sablon guguk kain dingin,1
si pihak toko gamau ngebantu anjir paket mau dateng engga penting cuannya dah kirim bodoamat soal paket mau dateng engga wkwk,1
warna warna gak sesuai gambar datang kayak pudar,0
pesan ukur l kok besar kayak ukur xxl jadi kasih bintang aja,1
warna hitam gak nyesel beli sini emang udah percaya cuman kurir nya aja gak sopan,0
apa si gajelas banget sen warna apa kirim warna apa sekira kalau pilih konsumen kosong konfirmasi dulu dong,0
warna tampil buruk buat tim produksi ajar,0
baju tipis banget harga segitu harus lebih tebel,1
tampil terlalu besar kak huhu,0
warna hitam mantap jos,1
overall udah cukup bagus sih tp kecewa bagi lingkar leher longgar banget jadi akan kalau tuh baju lama jelek padahal belum pernah beli sini fit seluruh udah bagus badan tp kali kecewa,0
tampil lumayan warna pink kecil parah,0
tampil sesuai ekspetasi warna hitam l,0
tampil besar kain tipis harga segitu terus karet terlalu kencang sakit bagi pinggang,0
tampil bagus warna sesuai bagus banget,0
datang datang baru buka paket celana koyak kecewa kali walaupun murah mau cek min kirim,0
tampil bad quality beli pcs jaket warna sama eh nyampenya beda warna sama lubang topi jaket karat,0
gak sesuai ekspektasi foto kira panjang nyata pendek mohon foto produk perhati,1
sizenya ga sesuai sama chartnya bagi lengan kecil banget,1
tampil tipis warna hitam cocok buat tidur,0
tampil beda yah gambar warna sesuai gambar warna pudar kecewa sih,0
kecewa sih awal beli kualitas s tanyain dm bilang s pas datang malah s mana tembus pandang kayak kaos partai,0
sendal terlalu kecil sesuai ukur kaki terlalu ringan,0
tampil sesuai warna hitam bahan sesuai jahit kayak ngasal harga segitu harus udah dapet bahan lumayan inti kesel,0
tampil pict cargo alamat non cargo kurang layan kalau orang minta cargo kasih cargo jangan kasih non cargo,0
suka sama baju bahan tebal maaf foto atau video,1
tampil oke warna oke kirain bakal sama bahan kaya beli pertama eh nyata beda tp gapapa tetap puas,1
warna oke tampil yah kemayan lah yah kemayan bagus,0
baju sobek moga kali ownernya cek dulu kirim biar tak dusta antara bikin anak jadi sedih lo,0
tampil lumayan warna lumayan bahan tipis banget,0
tampil ga sesuai warna ga tau pesan motif warna hitam gambar macan kirim malah motiif ga konfirmasi malah langsung kirim aja kalau stok habis konfirmasi dluu kecewa,1
sesuai warna kualitas,1
baju bercak putih tanya admin nya respon sama sekali,0
foto oversize pas dateng engga,1
baju baru kerah longgar,1
beli baju warna hitam coklat semua ukur l warna coklat nya lebih besar warna hitam jual suruh aju kembali barang dana gak retur size nya kecewa sih jadi permak baju warna coklat,0
baju kain tipis terus jahit bolong,0
tingkat kan kualitas sablon baru sekali cuci sablon langsung pecah parah,1
jaket bahan kurang nyaman bagi dalam terlalu tajam kasar jadi risih kalau pakai,0
tampil rebellook warna hitam washed kurang puas hitam washednya parah banget hampir kaya warna abu kurang match kalau pair sama outer kaos warna item bordir udah keren cuma sayang banget gara warna topi terlalu ngewashed pudar putih jadi ga terlalu liat,0
tampil sesuai warna oke terlalu panjang bagi bawah,1
warna bagus sedikit jelek mantap,0
kainya beda sama lebih tipis sama kadar pake ga enak lai enak si bagus,1
tampil hitam motif puas banget the best poko sori nih bahan lengan kaya jok angkot udah gitu panjang belah lengan rata tingkat sayang sama motif bagus,0
tampil beda pertama order kualitas sedikit baik warna hitam mohon perhati kirim,0
tampil tipis kecil banget,0
kemeja sobek bagi tangan,0
tampil xl warna ijo army bahan lumayan tebal bagus aku sukak,0
tampil kecil warna oke kecil,0
size m udah oversize aku bb tb sablon bagus cuma gasuka lengan turut parah si jadi model balon lengan e jaitan e kayak kerut gitu lo paham ga si jadi jelek kalau dipake ga nyaman bet padahal lain udah bagus loh mungkin aku kurang untung wkwk,0
kasi turun bintang oversize hitam baru sekali cuci udah nyusut gantung baju ga panjang,0
bahan sangat tipis padahal nya bagus,0
tampil bahan beda sama nya bahan beda deskripsi sama sangat jelek loh bahan kecewa sih,0
beda pesan papa,0
tampil nyoplok nyoplok sedih banget mana sempet salah kemaren barang kirim jadi manual retur,0
tampil s bukan s bahan beda sama beli belum mana sempet salah s bukan s kaya cmiiw dulu beli merah marun tebel bahan tipis mana sempet salah kemaren barang kirim jadi manual retur,0
ukur sangat muas,1
tampil gtau warna gtau sesal belanja guna metode shoppe pay barang rumah uang gak karena kurir salah kirim tanggung jawab pihak jt pihak toko,0
tampil ga sesuai sen datang nyesel banget,0
kok noda karat,0
tampil tampil doang mirip kualitas bad pertama kali order toko kain bagus tebal pas sekarang pesan kain tipis tembus pulak tuh hasil sablon makin turun sih kualitas v kecewa dikit tipis kali tembus,1
tampil mirip lah pertama kali order toko kain bagus tebal pas sekarang pesan kain tipis tembus pulak tuh hasil sablon makin turun sih kualitas v kecewa dikit,1
barang realpict bahan kasar,0
tampil bagus beli si,0
tampil kurang sesuai warna sesuai gambar aku pesan nomor sama warna beda satu panjang satu pendek gak habis pikir padahal satu pabrikan udah pernah beli cuman terlalu sih beda panjang terus bekas benang jahit liat hijau army sesuai cuman cream kecewa,1
tampil lumayan warna sesuai jujur sih kalau buat topi kurang sesuai sama harga segitu maaf kaya harga topi gua beli kan gua kurang awet sih,1
bagus cuma ga oversize kaya kaos ukur biasa padahal tulis oversize ukur order jga l,0
bahan jelek tipis nerawang,0
celana tipis gak sesuai harga kemarin beli hitam lebih tebal bagus bahan celana,0
sesuai pesan saku,1
tampil beli l kirim malah xl,0
tampil lumayan lah warna hitam,0
ga sesuai ekspektasi lem ga kenceng kecewa kaya asal pasang,1
baju bagus lebar fit size l padahal size xxl,1
tampil tipis warna tipis tipis,0
tampil tipis warna tipis tambah tipis kecewa,1
produk bagus sesuai pesan,1
tampil bahan bukan s sama sablon jelek warna white,0
warna bagus tampil bahan bagus tebal ukur minta l kok kayak xxl ukur datang,0
tampil kurang warna kecewa sama bentuk topi bentuk gak simetris jahit gak rapi potong bahan gak rapi banyak sisa bahan gak potong,0
warna hitam tampil bagi belakang jahit kurang sempurna,0
tampil barang bagus aku terima jahit lepas bolong gitu,0
tampil bagus banget warna silver bagus banget,0
bahan tipis banget gak bahan oversize polos,0
baru kali kecewa sama toko padahal dulu beli warna item gak setip gak nerawang mah jatuh korset,0
kata cod suruh ambil kantor jnt bintang kirim kurir jnt,0
warna warna hitam pesan milo datang hitam detail bahan nya bagus lainkali kalau order teliti yah,0
kali beli toko beli kecewain sama cuttingan sama bahan beda banget bahan tipis uda gitu panas padahal belum udah puas banget belanja sini,1
mohon maaf ku kasi rating rendah barang cacat robek bagi bawah kerah tadi mau direturn tak apa kali coba cek lebih teliti barang thanks,0
jelek betul banyak noda gabisa hilang,0
warna sesuai foto,1
baju bagus sesuai harga lah pokok,1
tipis banget yakinn kali cuci udah melar banget ni baju gak worth it kalau harga an ribu mungkin worth it,1
percuma live bilang kalau minta paperbag kasi note gak kasi pas kirim udah kali minta dua gak kasi,0
tampil cukup bagus warna cukup bagus,0
tampil minggu bru nyampenya lama banget kurir,0
tampil oke warna hitam kurang pekat jatuh pudar warna,0
tampil kecil nyesel banget,0
tampil baju warna hitam maaf ku kasih bintang baju jauh banget sama ekspetasi ku kalau kualitas kain mnurut aku worth it harga segitu tp lewat ovesizenya mohon maaf aku belum pernah beli oversize l pas badan aku tp bener besar bagi leher tebal jadi kurang cocok pakek maaf,0
warna gambar,0
tampil lumayan warna baik sizenya besar,1
tampil bahan baju panas tipis lumayan lah harga segitu warna hitam,0
tampil gambar belakang kecil gak kayak foto,0
tampil kaos oversizenya selalu kecil selesai cuci sekarang jadi gantung perut,0
gimana cerita baju baru baju mereng harus baju baru lurus bahan samping bukan mereng kaya gin,0
cuci udah mereng bahan baju masa kaya gitu kan ga nyaman makenya,1
jahit jelek sekali hm kira harga mahal kualitas harus nyata hehe overall good sih packing kurir sayang jahit duh gak rapih banget akhir jelek pas dipake,0
sablon gambar kurang rapi,0
tampil robek robek,0
bahan panas dapet bolong aku,0
sangat pendek muas,1
tampil kurang bagus bolong bagi samping celana mohon baik bagus sablonanya celana kurang rapih,0
tampil bahan tipis warna biasa aja tipis ah jelek luar ekpektasi mana kena ongkir mahal allah aku jual teman ku wkwk,0
tampil biasa aja warna hitam gua kira bakal waw nyata biasa aja celana kolor gitu,0
tampil sobek dikit,0
tampil hm kaya sisa warna good,0
tampil kurang tarik warna biasa aja beda warna beda bahan hijau sama coklat beda banget bahan,0
tampil aku dapat sesuai gambar warna sama aku kira video unboxing udah dapet mirip soal dulu dapetnya persis eh kok enggak,1
tampil gak rapi warna gak rapi kecewa si kok kain beda tipis banget terus warna gak sesuai foto sablon lengket baru kali lo padahal pesan berkalikali semua bagus jujur gak bagus banget kecewa v,0
warna bagus tampil bagus baju bagus sayang mes lobang kecil samping,0
warna beda banget foto kuning,0
bahan bagus cuman sablon jelek banget kayak kaos harga rb,0
tampil kayak salah gua beli sini tinggi ekspektasi size chart m kayak l ukur,0
gak sesuai ukur bahan bagus,1
kirim lama jnt nya ambil sendiri kualitas produk,0
warna luntur kerah ganggu banget,0
warna sesuai pesan cargo datang biasa,0
gede padahal size standar bukan obesitas,0
