review,rating
"Celananya gak sesuai dengn ekspektasi jahitannya kok beda"" yah bagian betis sebelahnya besar sebelahnya kecil tpi klo turtlenecknya Top gua saranin liat dlu barangnya sebelum dikirim bang",1
"Celananya kurang begitu bagus ngab, jahitanya gk rata",1
"barangnya tidak sesuai pesanan, ukurannya kekecilan",1
Gegara celana jelek jadi kukasih bintang 1 semua,1
Celana pendek gasesuai deskripsi gantung makeknya ga recommend bahan pun tipis kancing putih jgn dijual barang kayak gini dong KK biar agak mahal sedikit jgn murahan kukira barang ditoko ini bagus semua rupanya ga nyesel mana order dekat hp om jadi ga bisa tukar baru ketemu setelah paket 3 hari sampai,1
Beda nama brand yang saya terima,1
"Produk tidak sesuai dengan foto, bahannya jelek....",1
Ga sesuai gambar yg dikirimkan,1
Warna kusam seperti pakaian bekas,1
Bahan kain terlalu tipis tidak sesuai harga,1
Kebesaran bgt gw kira ukuran buat gua ternyata,1
"Kegedean, ga ada pilihan sizenya",1
Punya saya tidak sesuai orderan pesan warna blue light datangnya darkblue,1
"Barang sesuai dgn yg dipesan, tapi saya kesel sama kurirnya, masa saya harus bayar 10.000 lagi, kan udh termasuk ongkir 140,000 malah saya nombok lagi 10,000 jadinya 150,000, maaf saya kasih bintang 1 karna kurir j&e ya korup,",1
barang sobek bahan ga sesuai sama harga,1
Baru sekali ngasih bintang 1 ke seller. Produknya worth to buy lah cuma sop sellernya ga banget. Ukuran baju atau celana ketika beli online kadang ga sesuai besarnya walaupun kita udah pesen sama ukuran yang udah biasanya kita pake. Cuma disini gabisa di tuker sizenya sama sekali,1
"Barang ga bagus, ga suka",1
Aduh yang datang bukan oversize dong,1
Ku kira kainnya dingin ternyata panas sempit lagi,1
"sorry to say, bajunya emg bagus tapi masa baru dateng ada yang robek gak enak banget sih diliatnya robekannya bisa ngelebar masalahnya",1
UKURAN XXL KAYA UKURAN L,1
PARAH NIH CELANANYA KEKECILAN WKWK,1
Kok gitu barangnya udah kecil banyak bolong2nya jga,1
"jahitannya kacau parah, sebaiknya dicek dulu sebelum dikemas, ini gw kasih hadiah bintang 1 biar kacau juga ni toko",1
kurirnya emosian dan gak sabaran,1
Pesen apa yg dateng apa anj,1
Kok yg putih nggak oversize,1
dah lah paling males kalo salah kirim pesanan,1
SARAN KALO JUALAN SETIDAKNYA DIKASIH SIZE NYA BIAR PEMBELI GA KECEWA,1
Pesen lengan pendek yg datang lengan panjang pesen polos malah ada gambarnya wkwk,1
"Ukuran gk sesuai chart, gk kepake jadi buang buang duit",1
"sebenernya bahannya bagus, tapi sangat disayangkan udah nunggu berhari2 tapi ngga ada kancingnya",1
Firstime beli nyesel sih. Bahan bagus tapi ada noda kuningnya & nggak cuma sedikit. Saya udah wa udah chat di shopee tapi tidak ada balasan. Mohon lebih ditingkatkan lagi kak pelayanannya.,1
1. Gak real pict 2. Kualitas sangat tidak recommended,1
saya kecewa saya pesan black sandwash yang datang warna black,1
"Tolong ya kak udah pesanan lama di antar lewat tanggal ,pas datang malah bolong sangat sangat menyesal",1
"overload banget respon lama
online terus tp lama tidak dbalas",1
"Bahan tipis banget
Kerah di leher melar jd gak bisa berdiri pas di kerah
Pokoknya gak rekomendasi Maaf....",1
"Jelek banget produknya, udh labelnya GK ada kek bukan baju baru. kualitasnya pun hancur kali kainnya. pokoknya kecewa belanja disini",1
Tidak sesuai gambar euy,1
"harga emang sebanding dengan kualtas, jadi jangan harap yang berlebih , size chart nya juga kecil , respon penjual juga lama dan tidak responsive",1
"kualitas baju jelek dan panas, size terlalu kecil tidak worth it",1
ukuran xl tapi kecil kaya ukuran m,1
Celananya dateng gak sesuai ekspektasi kecil banget saya beli di toko ukuran 34 besar banget tapi beli disini kecil banget kecewa,1
"Hancur boss, produk jelek sekali bahannya hancur 
Kecewa sangat",1
Sengaja beli ukuran lebih gede dari biasanya.. datangnya sesuai dengan pesanan tpi ternyata malah sesak saat dipake :(,1
Tipisnya gk sesuai ma harganya zz,1
Bagian leher koyak besar,1
"Kaga usah beli, jahitan kaga rapih! Jual yg bener dikit pak boss barang di sortir sebelum dikirim!! Kalo ada yg cacat jangan dikirim!! jualan yg jujur dikit!",1
"bahan bagus, terlalu pensil 30%",1
Saya kecewa karena sablon di bajunya udh pada rusak,1
Penjual tidak menerima complain egois,1
Bahannya tidak worth it karna panas tidak nyaman dipakai.,1
"Bahan tipis, ukuran 34 kecil, Celana tidak muat, mau minta tolong tukar ukuran dan saya bersedia tambah uang, tapi penjual menolak, saya yang sama - sama 1 daerah saja susah mau minta tolong tukar size apalagi orang dari luar daerah. Sebaiknya pembeli lebih cermat lagi.",1
Gajelas dipesan satu yang datang malah 2,1
warnanya sesuai tapi motifnya beda,1
"Produk bagus, cuman kekecilan",1
"Pesen panjang datangnya pendek, kecewa banget",1
"Mesen ukuran 32, kecil banget kek hotpants, kaya celana gemes. Resleting dol.
Dah itu aja",1
Kain tipis kek persenan,1
jelek kayak kaos partai,1
"Diketerangan paket sudah diterima dari tgl 30 dan sampai sekarang tgl 02-04-21 saya belum terima paketnya, gimana sih",1
Saya pesan oversize malah yg dtg baju polos biasa ..,1
"Overall si bagus. Tpi kenapa dikasih celananya yg sobek. Knp gk di cek dlu sblm di packing. 
Mau dibalikin lgi kan lama lgi jadinya.. saran aja sblm dikirim bener"" dicek barangnya.",1
Gua gajian hari ini,1
"Gak sesuai ekspetasi banget size 32 nya kayak celana anak kecil, kecewa banget suer",1
"Bagus, tp untuk harga diatas 50 harusnya ga njiplak ampe dalem gini. Sekali cuci lgsg mrotoli",1
Ukuran M besar bgt dipakai ga nyaman karena belakang sama depan parah rasanya kebalik,1
Pesannya xxl datangnya xl gimana si.. jadiin pelajaran aja ya buat storenya... Semoga engga terjadi lagi,1
"Sebelum beli mohon dicek kembali untuk ukuran, karena saya beli ukuran 30 kekecilan",1
"tidak sesuai pesanan, etika berjualan sangat buruk, hati hati ketika memesan di toko ini",1
barang tidak sesuai size chart di ukuran 28 namun yang datang 29 dan sangat besar sekali pengaruhnya sangat kebesaran,1
"BAHAN PANAS, KAIN KELUAR BANYAK JADI CAPE BUAT POTONGINNYA TERUS WAKTU SEKALI PAKE WAKTU MAU DUDUK LANGSUNG ROBEK SISINYA ANEH POKOKNYA PRODUKNYA MISALNYA KIRIM CHAT HARI INI DIBALESNYA TAON DEPAN LIER AH, LIAT DI SOSMED RATE BAGUS TAPI WAKTU BELI BEGINILAH, GARISNYA PUN BUKAN PUTIH TAPI UNGU",1
"Bahan bagus, tapi ngk suka ama pelayanannya slow respon, pengiriman lama",1
Yang di pesan size 31 yang datang 30,1
Karna beda warna aja sih kualitas okelah,1
"respon seller lama bgt 1 hari baru di bales
jahitannya kurang rapi banyak benang keluar",1
"minta blue sandwash, yg dikirim malah grey...",1
"Ini sangat tidak bagus, warna jaket tidak sesuai dengan yang saya pesan",1
Kerahnya buat anak sd ini mah,1
Emang setipis ini ya?,1
Celananya gantung trus sempit,1
"jahitanya salah dibagian bawah kaki, abu2nya juga salah",1
"Tidak sesuai pesanan, yg dipesan robek˛ yg datang bukan, baru di label tertulis levis robek˛. Tolong diperhatikan sebelum di kirim ...",1
"Habis dicuci warnanya luntur..
Jdi kaya barang bekas",1
"Beli size XL, di size chart lebarnya 54cm, trus pas nyampe tak coba gabisa sangat kekecilan. Akhirnya aku ukur pakek penggaris kok cuma 40cm sekian. Gimana ya ini?",1
Jaketnya biasa aja. Kyk beli di pasar-pasar. Agak mengecewakan sih.,1
Bau apek celananya kenapa?,1
"Pesan xl tapi kecil, jahitannya juga ga bagus , warnanya pun bukan abu-abu tapi abu kecoklatan (rodok kuning˛). Kalo orang jawa bilang (wes luthu ra karuan) ya Allah ra ngapusi ngab",1
"Not recommended si admin penjual penipu, jgn beli di store ini lagi pesen kemeja dikasihnya tshirt kaos gjls tolol",1
"kecewa bajunya dateng gk sesuai sma yg difoto sizenya kekecilan padahal sebelumnya sempet order kemeja yg size xxl bagus pas gt, tapi sekarang malah gini datangnya beda bgt sama size kemeja sblmnya",1
"Bahannya tipis parah pesan warna putih , tembus pandang puting gue tolol",1
Bahan jelek. gatal gerah juga ..nyesel,1
Kekecilan di pinggang padahal ukurannya udh gede,1
Bahannya tipis jelek banget,1
Bajunya bnr2 tipis bgt nerawang bgt kecewa banget,1
Pesan biru di kasih hitam buta warna emang,1
"Leher turtlenecknya melar terus pendek tidak bisa di lipat, sudah saya coba",1
Bahannya flanel kurang bagus tdk sesuai gambar,1
size 32 tapi gak muat di aku,1
XL TAPI RASA L KECIL BANGET GA SESUAI SIZE CHART NYA,1
masa jahitannya pada lepas dan sleting jahitnya copot,1
"Tampilan:ya begitulah
Warna:item krem ( ada noda bercak kotoran banyak )

Pdhl uda gue kasi note ,trs uda di chat spam juga ttp aja dikasi yg buruk .apa ga dicek sblm kirim kah. Nanya di live ga dijawab hadeh. Ada banyak banget noda, kotorannya kyk tinta ,harus dicuci lagi semoga bisa bersih soalnya buat kado istri min. Semoga kedepannya lebih diperhatikan lagi min kualitas nya ,dicek juga. Jgn mentang² banyak yg beli juga lalai . OK MIN !!!!!
( trs bahannya kayak masih bagus yg dlu gue beli satanic itu deh )",2
"Harganya overprice menurut saya yg kaum mendang-mending, sekilas emang bakal terlihat cukup bagus tapi jika dilihat lagi bagian tangan dan badan warnanya berbeda seperti luntur dan jahitan antar bagian renggang tidak rapat dan kokoh, jujur kecewa sih ini jadi ga pede makenya :(",2
"Kecewa sekali dgn toko ini, padahal sdh langganan, udah order banyak, sering order terus kalo habis, karena kami disini punya distro jadi dijual lagi bukan untuk dipake sendiri..

Udah komplain ke tiktok shop, ke WA, ke shopee, sampe di tlp gak di angkat.. Sama aja.....gak di respon....

Order 26pcs masa yg dikirim 25pcs kurang 1pcs, gimana siih...",2
"Tampilan:ukuran tidak konsisten

ukuran tidak konsisten
kadang2 pas kadang2 kecil",2
"Tampilan:kurang panjang sedikit
Warna:oke",2
"Warna:bagus juga
Tampilan:bagus sih

Sayangnya pesan no 43 malah dikirim no 40
Jadinya terlalu pas, ketat jadinya.",2
"Tampilan:gray
Warna:gray
Kekecilan, kek buat anak SD SMP
Uk 34nya masha allah yg mana harusnya umumnya uk 34 itu gede",2
"Makin sering order, kainnya kok makin tipis ya?",2
Kain panas beda banget sama yg sablon guguk kain dingin,2
"si pihak tokonya gamau ngebantu anjir paket mau dateng ato engga, yang penting cuannya dah dikirim bodoamat soal paketnya mau dateng / engga wkwk",2
Warna:warnanya gak sesuai digambar yg datang kayak pudar,2
"Saya pesan ukuran L kok besar kayak ukuran XXL, jadi saya kasih 2 bintang aja.",2
"Warna:hitam

Gak nyesel beli disini emang udah terpercaya
Cuman kurir nya aja yg gak sopan",4
Apaan si gajelas banget. pesen warna apa dikirim warna apaan sekiranya kalo pilihan konsumennya lagi kosong konfirmasi dulu dong.,2
"Warna:ok
Tampilan:buruk

Buat tim produksinya belajar lagi ya",2
bajunya tipis bgt dgn harga segitu harusnya bisa lebih tebel,2
Tampilan:terlalu besar kak huhu,2
"Warna:hitam

Mantap jos",2
"Overall udah cukup bagus sih. Tp kecewa di bagian lingkar lehernya yg longgar bngt jadi seakan² klo ini tuh baju lama (jelek), pdhl sebelumnya pernah beli disini dan fitnya secara keseluruhan udh bagus di badan. Tp kali ini mengecewakan",2
"Tampilan:lumayan
Warna:pink

Kekecilan parah",2
"Tampilan:sesuai ekspetasi
Warna:hitam L",4
"Tampilan:besar

kain tipis dgn harga segitu, terus karet terlalu kencang sampe sakit ke bagian pinggang",2
"Tampilan:bagus
Warna:sesuai

Bagus banget",5
Datang datang baru buka paketnya celananya koyak kecewa kali walaupun murah tapi maunya di cek lgi min sebelum dikirim,2
"Tampilan:bad quality, beli 2 pcs jaket dengan warna yg sama, eh nyampenya beda warna sama lubang topi dijaketnya karatan",2
"gk sesuai ekspektasi difoto, saya kira agak panjang ternyata pendek, mohon foto produk diperhatikan",2
"Sizenya ga sesuai sama chartnya, bagian lengannya kecil banget",2
"Tampilan:tipis
Warna:hitam

cocok buat tidur",2
"Tampilan:agak beda yah dengan yg di gambar
Warna:tidak sesuai gambar
Warnanya pudar,,, kecewa sih",2
"kecewa sih awal beli kualitas 20s di tanyain di dm juga blg 20s, pas datang malah 30s mana tembus pandang kek kaos partai lagi",2
"SENDAL TERLALU KECIL TIDAK SESUAI UKURAN KAKI, dan terlalu ringan",2
"Tampilan:Tidak sesuai
Warna:Hitam
Bahan tidak sesuai , jahitan kayak ngasal ..
Dengan harga segitu harusnya udah dapet bahan yang lumayan ..
Intinya kesel",2
"Tampilan:Di pict cargo, sampe alamat non cargo

Kurang pelayanannya, kalo orang minta cargo dikasih cargo jangan dikasih non cargo",2
"Suka sama bajunya bahan pun tebal
Tapi maaf nggak ada foto ataupun video",5
"Tampilan:oke
Warna:oke

Kirain bakal sama bahannya kaya yang pembelian pertama eh ternyata agak beda tp gpp ttp puas",4
"Warna:oke
Tampilan:yah kemayan lah

Yah kemayan bagus",2
"Bajunya ada sobeknya semoga lain kali owner-nya di cek dulu sebelum di kirim biar tak ada dusta diantara kita
Bikin anak saya jadi sedih lo",2
"Tampilan:lumayanlah
Warna:lumayan

Bahannya tipis banget",2
"Tampilan:ga sesuai
Warna:ga tau
Saya pesannya motif 4 warna hitam gambar macan, yg dikirim malah motiif itu. Ga konfirmasi lagi malah langsung kirim aja. Kalo stok habis bisa konfirmasi dluu. Kecewa",2
Tidak sesuai warna dan kualitas,2
di bajunya ada bercakan putih saya tanya ke admin nya tidak ada respon sama sekali,2
Di foto oversize pas dateng engga,2
baju baru tapi kerahnya longgar ya!,2
Beli baju warna hitam dan coklat semua ukuran L tapi yang warna coklat nya lebih besar tidak seperti warna hitam. Penjual suruh ajukan pengembalian barang dan dana tapi gak bisa di retur size nya . Agak kecewa sih jadinya harus di permak baju warna coklatnya .,2
Baju yang ini kainnya tipis terus ada jahitan yang bolong,2
"Tolong Di tingkat kan lagi kualitas sablonnya baru sekali dicuci sablon langsung pecah, parah!!",2
"Jaketnya bahannya kurang nyaman untuk bagian dalamnya, terlalu tajam atau kasar. Jadi agak risih kalau untuk di pakai.",2
"Tampilan:Rebel-look
Warna:Hitam washed

agak kurang puas karena hitam washednya parah banget sampe hampir kaya warna abu2, agak kurang match kalo dipair sama outer atau kaos warna item. Bordiran udh keren, cuma sayang banget gara2 warna topinya yg terlalu nge-washed (pudar2 putih) jd ga terlalu keliatan.",2
"Tampilan:tidak sesuai
Warna:oke

terlalu panjang bagian bawah",2
Warna:bagus sedikit jelek TPI mantap,2
kainya beda sama yang lain lebih tipis sama kadar di pake ga enak tapi yang 3 lainya enak si bagus juga,2
"Tampilan:hitam
Untuk motif saya puas bgt the best pokonya..
Tapi sori nih bahan lengannya kaya jok angkot..
Udah gitu panjang sebelah lengannya tidak rata..
Tingkatkan lagi ya sayang sama motifnya bagus",2
"Tampilan:Beda dr yg pertama order , Yg kualitas sedikit tidak baik.
Warna:hitam ,

Mohon untuk di perhatikan saat pengiriman.",2
Tampilan:di gambar celana pendek tpi yang Dateng celana panjang,2
"Tampilan:tipis

Kecil bgt",2
Kemejanya sobek di bagian tangan,2
"Tampilan:XL
Warna:ijo army

Bahannya lumayan tebal
Bagus, aku sukak",4
"Tampilan:Kekecilan
Warna:Oke

Kekecilan",2
"size M udah oversize di aku BB 38 TB 150, sablonnya jg bagus, cuma gasuka lengannya menurutku parah si knp jadi model balon lengan e, jaitan e kek mengkerut gitu lo paham ga si jadi jelek kalo dipake ga nyaman bet, pdhl yg lainnya udah bagus loh mungkin aku kurang beruntung wkwk",2
kasi turun bintang 2 ya karna yang oversize hitam baru sekali di cuci udah nyusut dan gantung bajunya ga panjang lagi:(,2
"Bahan yg ini juga sangat tipis
padahal 1 nya bagus",2
"Tampilan:Bahan Beda sama yg 1 nya

Kenapa bahannya beda pada deskripsi sama
sangat jelek loh yg ini bahannya
kecewa sih",2
"Berbeda dengan yang saya pesan, tapi tidak papa",2
"Tampilan:pada nyoplok

pada nyoplok ini. sedih banget. mana sempet salah kemaren barangnya yg dikirim jd manual returnya",2
"Tampilan:30s ini bukan 20s. bahannya beda sama beli yg sebelumnya. mana sempet salah.

30s ini bukan 20s kayanya ya cmiiw. dulu beli merah marun tebel bahannya ini tipis. mana sempet salah kemaren barangnya yg dikirim jd manual returnya",2
Untuk ukuran sangat tidak memuaskan,2
"Tampilan:gtau
Warna:gtau
menyesal belanja menggunakan metode shoppe pay, barang tidak ada sampe rumah uang pun gak kembali . dikarenakan kurir salah kirim dan tidak ada tanggung jawab dr pihak j&t apalagi dr pihak toko .",2
"Tampilan:ga sesuai

pesen yg 32 datang yg 31 nyesel banget",2
Kok ada noda karatnya ya,2
"Tampilan:tampilan doang mirip kualitas bad

Pertama kali saya order dari toko ini kainnya bagus tebal , dan pas skrg saya pesan kainnya tipis dan tembus pulak tuh (hasil sablonnya) , makin menurun sih kualitasnya :v , agak kecewa dikit , tipis kali sampe tembus",2
"Tampilan:65% mirip lah

Pertama kali saya order dari toko ini kainnya bagus tebal , dan pas skrg saya pesan kainnya tipis dan tembus pulak tuh (hasil sablonnya) , makin menurun sih kualitasnya :v , agak kecewa dikit",2
Barangnya tidak realpict bahannya juga kasar,2
"Tampilan:bagus

Beli Lagi si ini",5
"Tampilan:kurang sesuai
Warna:sesuai gambar

Ini aku pesan 2 nomor yang sama dan warna berbeda tapi yang satu panjang dan satu lagi pendek.. Gak habis pikir pdhl satu pabrikan.. Udah pernah beli cuman ini agak keterlaluan sih perbedaan panjangnya
Terus ada bekas benang jahitannya masih keliatan. Yang hijau army sesuai cuman yang cream kecewa",2
"Tampilan:lumayan
Warna:sesuai

jujur sih klo buat topi kurang sesuai sama harga segitu maaf kaya harga topi gua beli 15kan menurut gua kurang awet sih",2
Bagus cuma ga oversize kaya kaos ukuran biasa padahal tulisannya oversize ukuran yg di order jga L,2
Bahannya jelek dan tipis nerawang,2
"Celananya tipis dan gak sesuai harga , kemarin beli yg hitam lebih tebal dan bagus bahan celananya.",2
"Tidak sesuai pesanan, tidak ada sakunya",2
Tampilan:beli l yang dikirim malah xl,2
"Tampilan:lumayan lah
Warna:hitam",4
"ga sesuai ekspektasi
lemnya ga kenceng kecewa kaya asal pasang",2
Bajunya bagus namun lebarnya fit ke size L padahal ini size XXL,2
"Tampilan:tipis
Warna:tipis

Tipis",2
"Tampilan:tipis
Warna:tipis

Tambah tipis kecewa",2
"Tampilan:agak kecewa sih pesan ukuran L tapi berasa ukuran XXL
Warna:putih",2
Produk bagus sesuai pesanan,5
"Tampilan:Bahan bukan 20s sama sablon jelek
Warna:white",2
"Warna:bagus
Tampilan:bahannya bagus tebal tapi ukurannya saya minta L tapi kok kayak XXL ukurannya yg datang",2
"Tampilan:kurang
Warna:ok

Agak kecewa sama bentukan topinya, bentuknya gak simetris, jahitannya gak rapi dan pemotongan bahannya gak rapi masih banyak sisa bahan yang gak dipotong.",2
